id,date,time,author_id,author,text,link
1518,2025/9/16（週二） 17:24,17:24,099,099-0395995蔡在等,9月小作文 美股:CRWV,https://docs.google.com/document/d/13piplXDJUnUT5M4F5T79tDNslcz0Qe0F/edit?usp=drive_link&ouid=109219978518533684523&rtpof=true&sd=true
1519,2025/9/16（週二） 17:44,17:44,721,721-0831556余余,九月小作文,https://drive.google.com/file/d/1U6nglZJXSzyMcaXeILvEH7ykO4h8hIRY/view?usp=drivesdk
1520,2025/9/16（週二） 18:59,18:59,476,⚡️⭐️476-0689643  賢妻良母,九月小作文,https://docs.google.com/document/d/1T_LdDU5hU3kFbaH_8ovb1GTn4HlE9gOFqC2JQYypwKc/edit?usp=sharing
1521,2025/9/16（週二） 19:45,19:45,666,666-0761406Frank,,https://docs.google.com/document/d/10vvy6xMLllChd4KSKbaM8zV1So-2BBi6SsN_5AhO03g/edit?usp=drivesdk
1522,2025/9/16（週二） 20:19,20:19,725,725-0836975阿天,九月小作文,https://docs.google.com/document/d/1ZhwWaUsW5r_fViIduF7YuioyZskxr6Zy/edit?usp=drive_link&ouid=105340632181941963504&rtpof=true&sd=true
1523,2025/9/16（週二） 21:32,21:32,595,595-0405979Julia Lin,八月小作文,https://docs.google.com/document/d/1Vli_00tvaPfl0i9mmVRHXZz6GUVWfiLg/edit?usp=sharing&ouid=111876163755521082625&rtpof=true&sd=true
1524,2025/9/16（週二） 21:32,21:32,595,595-0405979Julia Lin,九月小作文,https://docs.google.com/document/d/1U9XyT5brJKJh_BPvoOO9vIovPuSoaLSR/edit?usp=drive_link&ouid=111876163755521082625&rtpof=true&sd=true
1525,2025/9/16（週二） 22:15,22:15,231,231-0401287 Steven,9月小作文,https://docs.google.com/document/d/1pKOvuxwtGgd_DkygTDz0vMTHOtwIcZALnAcx-4ADz84/edit?tab=t.0
1526,2025/9/16（週二） 23:01,23:01,532,532-0733492熊,九月小作文-,https://docs.google.com/document/d/11cUqr3qe4zbv-mgXrYOHOv6UowbXLPuqVoDsYObWzus/edit?tab=t.0
1527,2025/9/16（週二） 23:05,23:05,575,575-0741277 黃金獵款,九月小作文,https://drive.google.com/file/d/1JVa2porjLrt8-0y8NKUw5Axaz-Rq1dgs/view?usp=drive_link
1528,2025/9/16（週二） 23:16,23:16,711,711-0824408我要成為通靈王,九月小作文,https://docs.google.com/document/d/1Id5xr344a3lrr2YsGnMxMq78rLWw3prOWxnILz7reh0/edit?usp=sharing
1529,2025/9/16（週二） 23:17,23:17,615,615-0396172John(小志),九月小作文,https://docs.google.com/document/u/0/d/1ncSKOIMeyiAbQqUjyFUtvA9h5jIrCkCDk-s_xxdFE64/mobilebasic
1530,2025/9/17（週三） 00:40,00:40,641,641-0759544阿財,九月小作文,https://docs.google.com/document/d/1aBN924s8s_3wm9ALQZYh_k8tA647CT6LYjpGvBmgaww/edit?usp=drivesdk
1531,2025/9/17（週三） 01:44,01:44,709,709-9800007子J,九月小作文,https://www.notion.so/9-7856-270b6845abbb808c9a31f6b41c325fe6?source=copy_link
1532,2025/9/17（週三） 02:58,02:58,440,440-0208121  voice,9月小作文,https://docs.google.com/document/d/1ew4Tw2hbMbbfD5HZKQjADyePuKNWtyUb/edit?usp=sharing&ouid=112140481029709627573&rtpof=true&sd=true
1533,2025/9/17（週三） 10:15,10:15,502,⚡⭐502-0724579 Cowboy,九月小作文,https://drive.google.com/file/d/1UzQsM0QgoyEzzLSHtacHD198Jo3WUG2O/view?usp=sharing
1534,2025/9/17（週三） 11:36,11:36,449,449-0522027冷萃綠茶,九月小作文,https://docs.google.com/document/d/1elISkMpBLNTkwwSBikdOAboIa4l5_FiStXddq9tZMvY/edit?usp=drivesdk
1535,2025/9/17（週三） 12:37,12:37,449,449-0522027冷萃綠茶,九月小作文,https://docs.google.com/document/d/1elISkMpBLNTkwwSBikdOAboIa4l5_FiStXddq9tZMvY/edit?usp=drivesdk
1536,2025/9/17（週三） 15:53,15:53,720,720-0782948老白,九月小作文,https://docs.google.com/document/d/1nrBLsU1_AJ9oXUP1O4PkGWET_EQV6W6aDpL5NHYu28o/edit?usp=sharing
1537,2025/9/17（週三） 15:56,15:56,726,726-0837754巴斯光年,九月小作文,https://reurl.cc/jr2xAM
1538,2025/9/17（週三） 16:14,16:14,727,727-0836124Terri,九月小作文,https://1drv.ms/w/c/AB7E953B91CF9220/EZTMMQjKYthLtJl7ITOxbiMBwxkvTcdmeVj0SLCtBe2hnQ
1539,2025/9/17（週三） 17:03,17:03,480,480-0693299 Benson,9月小作文,https://docs.google.com/presentation/d/1hLF97zKm0m_xNrKqqF5AdR9ILbmGTgmC/edit?usp=drivesdk&ouid=118154091252196378446&rtpof=true&sd=true
1540,2025/9/17（週三） 17:24,17:24,728,728-0835617阿紋,九月小作文,https://docs.google.com/document/d/1CD7_oXU9EgvzxpMSUkqSPPlIUJRszsvGcdPDPoArVco/edit?usp=sharing
1541,2025/9/17（週三） 17:29,17:29,143,💎⭐️ 143-0404491 Chris,九月小作文2,https://docs.google.com/document/d/1PdhYBPS-iofsPfjFjsTWcWUB2YFIhBmY1YKSIP7YKmQ/edit?usp=sharing
1542,2025/9/18（週四） 00:33,00:33,318,🔥⚡⭐318-0398439交易失敗,九月狼群小作文 《2025 AI 帶動下的記憶體與儲存供需大變局》,https://docs.google.com/document/d/1GTM_3WanvAkXPuVeRApswAl4YgphDOp11K_Ltta2xzw/edit?tab=t.0
1543,2025/9/18（週四） 00:37,00:37,560,560-0741251 強尼,九月小作文,https://docs.google.com/document/d/1rBI2tIHLWWz6Tyn9VB_QoOn9kO8BdybsJC78kgnNpLU/edit?usp=sharing
1544,2025/9/18（週四） 07:47,07:47,586,586-9800001安煦,九月小作文,https://docs.google.com/document/d/1XWrxPKuXPga_YlFIScMcQ8FWZbO3E3p7yeelIq17PkQ/edit?tab=t.0
1545,2025/9/18（週四） 08:55,08:55,549,549-0736240 秋風漸落,九月小作文,https://docs.google.com/document/d/e/2PACX-1vTiEv1o8hyHEj5Db_D2XDBKkFUq9qdlV9Efw-NRoXOA8aD2FcDD8GLuAY55eH7OQ3r-2WgjpgxvhYPw/pub
1546,2025/9/18（週四） 08:57,08:57,560,560-0741251 強尼,九月小作文,https://docs.google.com/document/d/1rBI2tIHLWWz6Tyn9VB_QoOn9kO8BdybsJC78kgnNpLU/edit?usp=sharing
1547,2025/9/18（週四） 10:22,10:22,393,393-0505015亮,九月小作文,https://docs.google.com/document/d/18XMEzqN3JqHAWWcwQa9BrO9Ox7882SLDn5GGdIGdNtU/edit?usp=sharing
1548,2025/9/18（週四） 10:26,10:26,041,041-0397236拖泥帶水,九月小作文,https://docs.google.com/document/d/1oSriUjYQ8pOVOzdtjwIk6M48lxpxA4th51cylFZI6Vg/edit?usp=sharing
1549,2025/9/18（週四） 12:56,12:56,483,483-0677765Athena,九月小作文,https://docs.google.com/document/d/11P9-sN9O5WWzzU3KDyDCmig-fM0h2WtipA7AubR404E/edit?usp=sharing
1550,2025/9/18（週四） 14:30,14:30,041,041-0397236拖泥帶水,九月小作文06,https://docs.google.com/document/d/1UGu9Xsb86Xvjxr_99J-enfuu3gRQKyeveJvCSSJUEUY/edit?usp=sharing
1551,2025/9/18（週四） 15:13,15:13,737,🌀⭐737-0839396Daniel,九月小作文,https://drive.google.com/file/d/1rUyIOCGnuLFzpqrWQe77m9725Q8GDKtI/view?usp=drivesdk
1552,2025/9/18（週四） 15:52,15:52,729,729-0836292Harry,九月小作文,https://drive.google.com/file/d/13qW1e_BZ3n7aOVMrE1NE40jObGkU3mnT/view?usp=drive_link
1553,2025/9/18（週四） 17:15,17:15,674,674-0786261 橘太郎,九月小作文,https://docs.google.com/document/d/1o-lFJScfRegsYK-kjYMrM0g-QcEpiOREBC6guhFFdfQ/edit?usp=sharing
1554,2025/9/18（週四） 19:38,19:38,526,526-0347875小妞,九月小作文,https://docs.google.com/document/d/13BG01ueTBgn3emkErpQJ7fPUrkzpo2VArF4OD_OAwMw/edit?usp=sharing
1555,2025/9/19（週五） 11:21,11:21,665,665-0783840tony99,九月小作文,https://docs.google.com/document/d/1y-YApCfLCahnPQpmtDOCRHXBMU4q3MX55VmNoBTg-I4/edit?usp=sharing
1556,2025/9/19（週五） 12:12,12:12,578,💎⭐578-0742519GRACE,,https://docs.google.com/document/d/17Ar2tbGvq8YqH7Vn8fkTa-53WlZl5cen/edit?usp=sharing&ouid=108449927033091815004&rtpof=true&sd=true
1557,2025/9/19（週五） 16:27,16:27,012,012-0403340漢堡,九月小作文,https://docs.google.com/document/d/1E7_fnbBj1C8cXCEFAqw47PTwC82nqG3zoDMoXqVNTMs/edit?usp=sharing
1558,2025/9/19（週五） 17:43,17:43,733,733-0837770Oscar,九月小作文,https://drive.google.com/file/d/1K9SzgixttZtfSGeGFNNRCr4IG8nJLWfA/view?usp=sharing
1559,2025/9/19（週五） 17:50,17:50,734,⚡️📊⭐734-0838614數據King,九月小作文,https://drive.google.com/file/d/1AgjmPDqw1srUHhqi80HaxBb2x9ocGQw4/view?usp=drive_link
1560,2025/9/19（週五） 17:51,17:51,530,530-0728960Harris,日本旅行規劃,https://1drv.ms/x/c/4d4aea44d4b210da/Eamv_mYak55Dn7pItr-fqtgBEitHV9M48STjkamdW5zzmQ?e=I4KXLK
1561,2025/9/19（週五） 18:34,18:34,730,730-0837518VicWang,九月小作文,https://docs.google.com/document/d/1sWK7ZUTJtHLUZzNPebGXDbeavaiUZ5hJ2ZE4VSUGG9w/edit?usp=drive_link
1562,2025/9/19（週五） 20:26,20:26,041,041-0397236拖泥帶水,更新新聞,https://mp.weixin.qq.com/s/Ahi9QTSRr5nl7xWPU6_ovQ
1563,2025/9/19（週五） 21:19,21:19,731,731-0835963混分工程師,九月小作文,https://docs.google.com/document/d/1ovHcqDXm4sKvd8-ZQ425qckSWZiM9UFNMjjNtR1NWWU/edit?usp=sharing
1564,2025/9/20（週六） 10:47,10:47,732,732-0826503Alin,九月小作文,https://reurl.cc/oY3rl5
1565,2025/9/20（週六） 10:50,10:50,696,696-0817978猩猩象惜,九月小作文,https://docs.google.com/document/d/14tDAP1fIB3VCnzfpEBc9YxOWd82P6KQf/edit?usp=sharing&ouid=118071323241450088018&rtpof=true&sd=true
1566,2025/9/21（週日） 10:33,10:33,626,626-9800005rich,九月小作文,https://docs.google.com/document/d/1iG_dRmrcDJFsZlOLAkf8bD3rKw836lVn/edit?usp=drive_link&ouid=116363410657624684517&rtpof=true&sd=true
1567,2025/9/21（週日） 11:48,11:48,578,💎⭐578-0742519GRACE,9月小作文,https://docs.google.com/document/d/17Ar2tbGvq8YqH7Vn8fkTa-53WlZl5cen/edit?usp=sharing&ouid=108449927033091815004&rtpof=true&sd=true
1568,2025/9/21（週日） 14:53,14:53,041,041-0397236拖泥帶水,更新ALAB資訊,https://docs.google.com/document/d/11cCt6IjE8dUPwZ0gNYIb2fSzzpdweygzMXH3nrSQJm4/edit?usp=sharing
1569,2025/9/21（週日） 15:15,15:15,660,660-0769589聾五,九月小作文,https://docs.google.com/document/d/1V_q4zmh0QOhClAkq-rQc-j9teN4yucLHIxTOy_Adt8Y/edit?usp=drive_link
1570,2025/9/21（週日） 17:08,17:08,472,472-0217714     五條,九月小作文,https://likeable-manx-e71.notion.site/4442-KY-275dde723f2c80568918fcfe3afb4740?source=copy_link
1571,2025/9/21（週日） 17:14,17:14,437,⚡️⭐ 437-0548182林大大,九月小作文 - part3,https://docs.google.com/document/d/1NG_-d-B6OjCIRFMkdKcRLYeE5gOi5xXx/edit?usp=sharing&ouid=102413103344657402164&rtpof=true&sd=true
1572,2025/9/21（週日） 17:58,17:58,697,697-0819617吳哥窟,九月小作文,https://docs.google.com/document/d/1aPRRoOf18GwxT0EZQDNlHmfdvgjDUU_Z/edit?usp=drive_link&ouid=101256574752603373411&rtpof=true&sd=true
1573,2025/9/21（週日） 21:29,21:29,704,704-9800006阿波,九月小作文,https://drive.google.com/file/d/1gJdZS-8xyAnvt0Uv-Nsoo5aYVF1430G0/view?usp=drive_link
1574,2025/9/21（週日） 23:19,23:19,315,🌀⭐315-0424057 Shen,九月小作文-2,https://1drv.ms/w/c/bc85a8fa0d19dafb/Eeraaj5-1CFEveme68At2ucBv2kEqziaiUMJKtsJmVkgIQ
1575,2025/9/22（週一） 01:38,01:38,452,452-0640491小凱,9月小作文2455全新,https://docs.google.com/document/d/1IWpnTMqQ7UP0mJ_8I_cUI3g7ObWdCaIj/edit?usp=sharing&ouid=101863675658538783335&rtpof=true&sd=true
1576,2025/9/22（週一） 12:17,12:17,706,706-0825193Harpist,九月小作文 - part2,https://docs.google.com/document/d/1VXoPaNLF-ku-CQjHUdrx9b-2tEAQ-MllgFo6rS3AnG4/edit?tab=t.0
1577,2025/9/22（週一） 14:45,14:45,739,739-0836894菜鳥會計,九月小作文,https://docs.google.com/document/d/1-BbSJupRyrnec7RUw3feeF9K9YobAb0oN6Sl-ddNlf8/edit?tab=t.0#heading=h.74z9fgp8c330
1578,2025/9/22（週一） 14:47,14:47,692,692-0519098新手駕駛,九月小作文,https://drive.google.com/file/d/1H3Nkwjpex8NVqf7hZXUp599IOWG-UNqw/view?usp=sharing
1579,2025/9/22（週一） 14:52,14:52,738,738-0435716晨歆,9月小作文,https://docs.google.com/document/d/13n2S4xHsNsqq1-U6mncEmPmHbVXmg68X/edit
1580,2025/9/22（週一） 16:31,16:31,736,736-0836878松山a點點,九月小作文,https://docs.google.com/document/d/12YkqTbWiXiOoeBFTCIgyv_e6E9xX-coHjVWXULEkdLA/edit?usp=drivesdk
1581,2025/9/22（週一） 16:59,16:59,431,431-0530336梅子,九月小作文,https://docs.google.com/document/d/155cxNrrdXV54Snmz8KjXyeI8mlavxx8Z58R6gMVEOh4/edit
1582,2025/9/22（週一） 17:59,17:59,452,452-0640491小凱,9月小作文,https://docs.google.com/document/d/1IWpnTMqQ7UP0mJ_8I_cUI3g7ObWdCaIj/edit?usp=sharing&ouid=101863675658538783335&rtpof=true&sd=true
1583,2025/9/22（週一） 20:49,20:49,604,604-0435923電電甲三碗公,,https://docs.google.com/document/d/1yAiEStFYUA6OVHZKRXitk2U908N3GKojnbbAR9N6YNM/edit?usp=sharing
1584,2025/9/22（週一） 21:15,21:15,735,735-0835950小何,九月小作文,https://drive.google.com/file/d/1ixvUrb4hta3blDJPv0KG07dUUdgBHC8G/view?usp=drivesdk
1585,2025/9/22（週一） 22:04,22:04,041,041-0397236拖泥帶水,更新南電小作文,https://m.moneydj.com/f1a.aspx?a=1c
1586,2025/9/22（週一） 23:54,23:54,650,650-0768658Nick,九月小作文,https://docs.google.com/document/d/13mHzpyaMrIEaYMBBfvs-Hkyym0VsowtcT7JC4eUrruM/edit?tab=t.0
1587,2025/9/23（週二） 00:25,00:25,400,400-0430135 公園居民汪喵,十月小作文,https://docs.google.com/document/d/1q7kk4h5ew0h6PA09rCVitMMUbNglRKpp/edit?
1588,2025/9/23（週二） 00:45,00:45,477,477-0696872過兒,10月小作文3526凡甲,https://docs.google.com/document/d/1kWu1Uxb_-6meDcReMhUlVH6mzcMe4kIJNsncfFXQgb4/edit?tab=t.0
1589,2025/9/23（週二） 07:55,07:55,712,712-0828899馬克蔡,10月小作文美股-REAX,https://docs.google.com/document/d/1aYhmB3YHfwsAKzm_KGrbPAr9zT5zdejR/edit?usp=drive_link&ouid=105008395075553506125&rtpof=true&sd=true
1590,2025/9/23（週二） 08:04,08:04,377,377-0399496-99496-糸隹,9月小作文4979華星光,https://docs.google.com/document/d/1v-pBXsS-RVx4sbWfO2-fWhvxfq8gXk1q/edit?usp=drivesdk&ouid=100871849434388685062&rtpof=true&sd=true
1591,2025/9/23（週二） 10:57,10:57,041,041-0397236拖泥帶水,哭著更新,https://docs.google.com/document/d/1S-aIZd0Q5RwSz5XDrbveQwNZhOOU4r2Js5-EAtIJcUc/edit?usp=sharing
1592,2025/9/23（週二） 11:43,11:43,580,580-0743628失業的交易人,九月小作文,https://reurl.cc/axjZEG
1593,2025/9/23（週二） 12:42,12:42,149,149-0394491小豬哥,九月份小作文                                                                                                                                                                                                            美股-Palantir,https://docs.google.com/document/d/1JtdhN2sIJMzn0Q5sbgToiSRWs1plcDrw/edit
1594,2025/9/23（週二） 13:17,13:17,530,530-0728960Harris,九月份小作文 (PS. 拓凱還沒去問，台股我比較小心，美股我比較敢寫),https://highfalutin-feverfew-5f0.notion.site/ONTO-277ea376be3880859f26e171bfbd7efd?source=copy_link
1595,2025/9/23（週二） 15:33,15:33,741,741-0837178 PJ,九月小作文,https://drive.google.com/file/d/10fKXOIOGbbu74IYtl1NSButmAk3iFn4o/view?usp=sharing
1596,2025/9/23（週二） 15:54,15:54,742,742-0840644小金,九月小作文,https://drive.google.com/drive/folders/1YTIC6lk507rylNXfUKRbTX0rrOjrLbzR
1597,2025/9/23（週二） 16:34,16:34,460,460-0544474 Monson,九月小作文,https://drive.google.com/file/d/13w0jQWqAueshzgJed02QntKi69hUClGo/view?usp=sharing
1598,2025/9/23（週二） 19:52,19:52,405,405-0510259黃柏,九月小作文,https://drive.google.com/file/d/1Be9Frw0NQvIKa4c2l2DgJoLrcCEL5zJy/view?usp=sharing
1599,2025/9/23（週二） 21:13,21:13,740,740-0836726超級奶爸,九月小作文,https://docs.google.com/document/d/1-rh_uqIzoFouCSYiacQflye0F0FRIiSynz5F6Tgau5w/edit?usp=drivesdk
1600,2025/9/23（週二） 21:18,21:18,459,459-0677503登大狼小海龜拔拔,九月小作文 晶呈科技 4768,https://docs.google.com/document/d/1km44loiA9Few_766S7vbNwKxO4_8Ur19/edit?usp=drive_link&ouid=113713286884009637132&rtpof=true&sd=true
1601,2025/9/24（週三） 07:46,07:46,634,634-0744957溫蒂漢堡,九月小作文台股-昇達科3491,https://docs.google.com/document/d/1VZ7ZRBRgro678YAGyDBaQIzA_sokpu7G/edit?usp=sharing&ouid=108517892925346239777&rtpof=true&sd=true
1602,2025/9/24（週三） 10:00,10:00,708,708-0827175南極熊,九月小作文,https://docs.google.com/document/d/1-BvHKKINo580rOL6oxkfv1w1sXIL1uJPdXfUj_5u3MM/edit?usp=drivesdk
1603,2025/9/24（週三） 15:52,15:52,744,744-0498766賣花的小男孩,九月小作文,https://drive.google.com/file/d/1nfk6WCzdrYuvPi_Ya_BfDx6f-b13RkQv/view?usp=sharing
1604,2025/9/24（週三） 16:02,16:02,746,746-0837660小羅,九月小作文,https://docs.google.com/document/d/1EN7q-u_lASJBQpSz3R7KyfYvDV8DVLPESXGhM_bcL04/edit?usp=sharing
1605,2025/9/24（週三） 16:34,16:34,743,743-0840194Nienchun,九月小作文,https://docs.google.com/document/d/1Mjy3XJ38WEFhtnNgkSzSttWd7z24_Ogp/edit?usp=drivesdk&ouid=102145518263244093428&rtpof=true&sd=true
1606,2025/9/24（週三） 17:07,17:07,673,673-0785110特特,九月小作文,https://docs.google.com/document/d/1n2MMN1LVKzE8TY0XKQ_KIttrreEk5aRBnIv2vm-bLzY/edit?usp=sharing
1607,2025/9/24（週三） 21:39,21:39,745,745-0830450更生狼,九月小作文,https://docs.google.com/document/d/1yuZZN8WPa84jzhJXO3M6Yq0XsuC-A5Io/edit?usp=drivesdk&ouid=112274389475901734491&rtpof=true&sd=true
1608,2025/9/25（週四） 00:03,00:03,655,655-0769819Liam,九月小作文,https://docs.google.com/document/d/1O4gpU3Cu1x4uTDnQPbT63D9E5nU-fK1bAxyZ3NtjGD8/edit?usp=sharing
1609,2025/9/25（週四） 08:32,08:32,378,378-0489775凱特,九月小作文,https://drive.google.com/file/d/1yTep0-596SWaVapviYnnuy9imy5BOQj4/view
1610,2025/9/25（週四） 13:15,13:15,725,725-0836975阿天,九月小作文(2),https://docs.google.com/document/d/1ZlNl75lqgY70j1IoTduEEd3AtG09AgDG/edit?usp=drive_link&ouid=105340632181941963504&rtpof=true&sd=true
1611,2025/9/25（週四） 13:57,13:57,708,708-0827175南極熊,九月小作文（3）,https://docs.google.com/document/d/104c2mh2ssEtll20MbTgQNrlr3fvgZSP-NDvXpsApjQk/edit?usp=drivesdk
1612,2025/9/25（週四） 15:20,15:20,748,748-0516415小巨人,九月小作文,https://drive.google.com/drive/folders/14OtcIZD9bgqMtcw9InvJbkwnwPBmyQyA
1613,2025/9/25（週四） 15:27,15:27,749,749-0222178狗狗玩泥巴,九月小作文-,https://drive.google.com/file/d/1oM1XlaHer3dl_OB5HvIsGyOWv0-DVjn6/view?usp=drive_link
1614,2025/9/25（週四） 15:31,15:31,748,748-0516415小巨人,九月小作文,https://drive.google.com/drive/folders/14OtcIZD9bgqMtcw9InvJbkwnwPBmyQyA
1615,2025/9/25（週四） 17:20,17:20,475,475-0680477三明治,九月份小作文台股-雙鴻3324,https://docs.google.com/document/d/1hpk2H3H1cEdnrg0YCK5c66pzX2X0vSvN/edit?usp=sharing&ouid=107583198783536937751&rtpof=true&sd=true
1616,2025/9/25（週四） 18:35,18:35,750,750-0676889亞0,九月小作文,https://drive.google.com/drive/folders/1Mv-kZggfAzsCGTTbvW_ussOo1G2XLjOb?usp=drive_link
1617,2025/9/25（週四） 21:31,21:31,747,747-0839642葫蘆,九月小作文,https://docs.google.com/document/d/1cpOP_-YfGgUhRTMrq-NP_xfJ9Eai35mGhj4n2O9LUT8/edit?usp=sharing
1618,2025/9/25（週四） 22:19,22:19,505,505-0724540捲髮狼,,https://mopsov.twse.com.tw/mops/web/t144sb10_w
1619,2025/9/25（週四） 23:20,23:20,594,594-0741808二奶老爸,九月份小作文台股-正達3149,https://docs.google.com/presentation/d/1sc1UEUST25lzKmHngwKydaXN0tzxJ7NU/edit?slide=id.p2#slide=id.p2
1620,2025/9/25（週四） 23:45,23:45,675,675-0783303只會做雞本麵加韭菜,九月份小作文,https://docs.google.com/document/d/19ougYDjkrbpG_EElnieSadXzKNNqCLdW_IRvFZZqSeA/edit?usp=drivesdk
1621,2025/9/26（週五） 05:02,05:02,708,708-0827175南極熊,九月小作文（4）,https://docs.google.com/document/d/10jdUG8DWGXC9tt79VumWh1_b81_wNWC1r3W-34BtNV8/edit?usp=drivesdk
1622,2025/9/26（週五） 11:33,11:33,546,546-0728449Douhua,九月小作文,https://docs.google.com/document/d/17NuALdTUYoDsclZS_tumdFfvdWy28JHOeHyxoPy2ZcY/edit?usp=sharing
1623,2025/9/26（週五） 11:57,11:57,417,417-0405649 阿賢,九月小作文,https://drive.google.com/file/d/1h4QIQOwN73Jnk9oHbtz9zsv3QV23crZE/view?usp=sharing
1624,2025/9/26（週五） 13:34,13:34,422,422-0502966-thomasH,九月小作文,https://docs.google.com/document/d/110x2ivwe_COGSLgFwcMBooCIJT-FUzTQ4TJkXFNIGyw/edit?usp=sharing
1625,2025/9/26（週五） 13:55,13:55,645,645-0761383 ZN寶寶,九月小作文,https://docs.google.com/document/d/1Sm7z-Hpge6Mudmd0AL1CjkU-0xvC5t2j/edit?usp=drive_link&ouid=102250208818512340017&rtpof=true&sd=true
1626,2025/9/26（週五） 15:05,15:05,402,402-0511960 雪花冰,,https://docs.google.com/document/d/1p64SU97FHQn5xf_cbZ8Gy5us8f_uzRAG/edit?usp=drivesdk&ouid=103740366053566449567&rtpof=true&sd=true
1627,2025/9/26（週五） 16:48,16:48,446,446-0597683   高鐵自由座,九月小作文,https://docs.google.com/document/d/17eQxVO53yuQdF9itGxVcFzurbs5uAe2Z2T2GeYED-54/edit?usp=sharing
1628,2025/9/26（週五） 16:50,16:50,528,528-0434571荒唐信,九月小作文  小那9月下半空方行情統計,https://docs.google.com/document/d/1f6xD8UD0FVSwO4Af627smWN-aPQfzvqcxkfk-bzDsW8/edit?usp=sharing
1629,2025/9/26（週五） 22:30,22:30,685,685-0809847冷鴿,九月小作文2,https://docs.google.com/document/d/1Ax3aRI1HRmAlNans42TizRAkpyLdRahqz6AvCQ1U9xY/edit?usp=sharing
1630,2025/9/26（週五） 23:32,23:32,754,754-0843382五四零九九,九月小作文,https://docs.google.com/document/d/1-KPaJPtFQ8S6NtwuMG76fjkReTYUghc80xZ6IWQyqCk/edit?usp=sharing
1631,2025/9/26（週五） 23:41,23:41,486,486-0707732貓貓,九月小作文,https://docs.google.com/document/d/1B2CELqDoRz7YJGhYEp9snTxAJ5aWTo5W84RN1_KbVuw/edit?usp=sharing
1632,2025/9/27（週六） 02:00,02:00,609,609-0749949非洲巨象,9月小作文,https://docs.google.com/document/d/1XV0hk0gO9lK0Nif9ju4qSSOda2gIAjREGdAiBNxIXbw/edit?usp=sharing
1633,2025/9/27（週六） 10:29,10:29,745,745-0830450更生狼,,https://docs.google.com/document/d/1_ys3F0OrN8mlfrROuvIFi0PDGHaiaut0/edit?usp=sharing&ouid=112274389475901734491&rtpof=true&sd=true
1634,2025/9/27（週六） 11:39,11:39,375,375-0488831財經百寶袋,9月小作文,https://drive.google.com/file/d/11JpllaLvnzC_O2yG057mjv1i3RjJ4KaM/view?usp=drivesdk
1635,2025/9/27（週六） 14:25,14:25,425,425-0531458狄桃培,9月小作文,https://docs.google.com/document/d/1rK4iIQSpd7UgDKQuebLfwOznC3FMXIAX/edit?usp=sharing&ouid=109149861247779089562&rtpof=true&sd=true
